timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603123532117,740,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,8,23,https://pokeapi.co/api/v2/pokemon/6/encounters,740,0,0
1603123532217,745,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-3,text,true,,1207,139,8,23,https://pokeapi.co/api/v2/pokemon/6/encounters,745,0,0
1603123532472,697,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-4,text,true,,1208,141,15,23,https://pokeapi.co/api/v2/pokemon/673/encounters,697,0,0
1603123532521,708,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-12,text,true,,1208,141,14,22,https://pokeapi.co/api/v2/pokemon/673/encounters,708,0,0
1603123531664,2037,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-6,text,true,,1208,141,14,22,https://pokeapi.co/api/v2/pokemon/673/encounters,2037,0,0
1603123530244,3516,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-10,text,true,,60329,133,14,22,https://pokeapi.co/api/v2/pokemon/gogoat,2025,0,1119
1603123530289,3605,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-9,text,true,,60329,133,14,22,https://pokeapi.co/api/v2/pokemon/gogoat,2025,0,1099
1603123529212,4732,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-2,text,true,,246042,136,8,22,https://pokeapi.co/api/v2/pokemon/charizard,1755,0,1196
1603123530960,3017,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-3,text,true,,60329,133,14,22,https://pokeapi.co/api/v2/pokemon/gogoat,2100,0,1352
1603123531029,3026,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-5,text,true,,60329,133,13,21,https://pokeapi.co/api/v2/pokemon/gogoat,2164,0,1447
1603123530449,3877,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-7,text,true,,60329,133,12,20,https://pokeapi.co/api/v2/pokemon/gogoat,1889,0,1019
1603123530463,3887,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-15,text,true,,60329,133,12,20,https://pokeapi.co/api/v2/pokemon/gogoat,1931,0,1044
1603123530479,3893,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-8,text,true,,60329,133,12,20,https://pokeapi.co/api/v2/pokemon/gogoat,1949,0,1053
1603123530471,3931,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-1,text,true,,60329,133,12,20,https://pokeapi.co/api/v2/pokemon/gogoat,1971,0,1082
1603123533761,663,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-10,text,true,,1208,141,12,20,https://pokeapi.co/api/v2/pokemon/673/encounters,663,0,0
1603123533896,653,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-9,text,true,,1208,141,12,20,https://pokeapi.co/api/v2/pokemon/673/encounters,653,0,0
1603123533949,641,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-2,text,true,,1207,139,8,20,https://pokeapi.co/api/v2/pokemon/6/encounters,641,0,0
1603123532511,2092,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-14,text,true,,1208,141,12,20,https://pokeapi.co/api/v2/pokemon/673/encounters,2092,0,0
1603123531610,3009,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-13,text,true,,60329,133,12,20,https://pokeapi.co/api/v2/pokemon/gogoat,2174,0,1558
1603123531652,3011,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-11,text,true,,60329,133,12,20,https://pokeapi.co/api/v2/pokemon/gogoat,2174,0,1541
1603123534351,844,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-15,text,true,,1208,141,12,20,https://pokeapi.co/api/v2/pokemon/673/encounters,844,0,0
1603123534327,871,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-7,text,true,,1208,141,12,20,https://pokeapi.co/api/v2/pokemon/673/encounters,871,0,0
1603123534373,837,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-8,text,true,,1208,141,12,20,https://pokeapi.co/api/v2/pokemon/673/encounters,837,0,0
1603123534403,824,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-1,text,true,,1208,141,12,20,https://pokeapi.co/api/v2/pokemon/673/encounters,824,0,0
1603123534621,709,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-13,text,true,,1208,141,12,20,https://pokeapi.co/api/v2/pokemon/673/encounters,709,0,0
1603123534664,688,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-11,text,true,,1208,141,12,20,https://pokeapi.co/api/v2/pokemon/673/encounters,688,0,0
1603123530850,4745,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-1,text,true,,246042,136,8,20,https://pokeapi.co/api/v2/pokemon/charizard,2150,0,1402
1603123532479,3330,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-2,text,true,,60329,133,12,20,https://pokeapi.co/api/v2/pokemon/gogoat,1927,0,1288
1603123533230,2755,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-12,text,true,,60329,133,11,19,https://pokeapi.co/api/v2/pokemon/gogoat,2074,0,1288
1603123529627,6448,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,246042,136,8,19,https://pokeapi.co/api/v2/pokemon/charizard,1764,0,1267
1603123531312,4774,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-4,text,true,,246042,136,8,19,https://pokeapi.co/api/v2/pokemon/charizard,2117,0,1592
1603123530789,5332,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,8,19,https://pokeapi.co/api/v2/pokemon/charizard,2051,0,1285
1603123535600,547,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-1,text,true,,1207,139,8,19,https://pokeapi.co/api/v2/pokemon/6/encounters,547,0,0
1603123531319,4883,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,246042,136,8,19,https://pokeapi.co/api/v2/pokemon/charizard,2168,0,1630
1603123533702,2738,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-6,text,true,,60329,133,11,19,https://pokeapi.co/api/v2/pokemon/gogoat,2114,0,1503
1603123535986,495,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-12,text,true,,1208,141,11,19,https://pokeapi.co/api/v2/pokemon/673/encounters,495,0,0
1603123536079,591,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,1207,139,8,19,https://pokeapi.co/api/v2/pokemon/6/encounters,591,0,0
1603123536090,610,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-4,text,true,,1207,139,8,19,https://pokeapi.co/api/v2/pokemon/6/encounters,610,0,0
1603123536125,678,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,8,19,https://pokeapi.co/api/v2/pokemon/6/encounters,678,0,0
1603123532858,3945,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,8,19,https://pokeapi.co/api/v2/pokemon/charizard,2064,0,1267
1603123532963,3917,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-3,text,true,,246042,136,8,19,https://pokeapi.co/api/v2/pokemon/charizard,2048,0,1237
1603123536207,727,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,1207,139,8,19,https://pokeapi.co/api/v2/pokemon/6/encounters,727,0,0
1603123536441,741,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-6,text,true,,1208,141,11,19,https://pokeapi.co/api/v2/pokemon/673/encounters,741,0,0
1603123534424,2804,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-10,text,true,,60329,133,11,19,https://pokeapi.co/api/v2/pokemon/gogoat,1906,0,1421
1603123534550,2703,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-9,text,true,,60329,133,10,18,https://pokeapi.co/api/v2/pokemon/gogoat,1828,0,1320
1603123534603,2720,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-14,text,true,,60329,133,10,18,https://pokeapi.co/api/v2/pokemon/gogoat,1847,0,1301
1603123536808,675,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,8,18,https://pokeapi.co/api/v2/pokemon/6/encounters,675,0,0
1603123536885,640,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-3,text,true,,1207,139,8,18,https://pokeapi.co/api/v2/pokemon/6/encounters,640,0,0
1603123537254,672,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-9,text,true,,1208,141,10,18,https://pokeapi.co/api/v2/pokemon/673/encounters,672,0,0
1603123537324,646,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-14,text,true,,1208,141,9,17,https://pokeapi.co/api/v2/pokemon/673/encounters,646,0,0
1603123535227,3074,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-1,text,true,,60329,133,9,17,https://pokeapi.co/api/v2/pokemon/gogoat,1858,0,1099
1603123535211,3091,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-8,text,true,,60329,133,9,17,https://pokeapi.co/api/v2/pokemon/gogoat,1789,0,1097
1603123535353,2951,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-11,text,true,,60329,133,8,16,https://pokeapi.co/api/v2/pokemon/gogoat,1789,0,1086
1603123535331,2994,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-13,text,true,,60329,133,8,16,https://pokeapi.co/api/v2/pokemon/gogoat,1791,0,1078
1603123535199,3127,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-7,text,true,,60329,133,8,16,https://pokeapi.co/api/v2/pokemon/gogoat,1844,0,1157
1603123535196,3547,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-15,text,true,,60329,133,8,16,https://pokeapi.co/api/v2/pokemon/gogoat,1818,0,1098
1603123538305,476,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-11,text,true,,1208,141,8,16,https://pokeapi.co/api/v2/pokemon/673/encounters,476,0,0
1603123538303,491,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-8,text,true,,1208,141,8,16,https://pokeapi.co/api/v2/pokemon/673/encounters,491,0,0
1603123538326,469,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-13,text,true,,1208,141,7,15,https://pokeapi.co/api/v2/pokemon/673/encounters,469,0,0
1603123538328,474,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-7,text,true,,1208,141,7,15,https://pokeapi.co/api/v2/pokemon/673/encounters,474,0,0
1603123534591,4229,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-2,text,true,,246042,136,8,15,https://pokeapi.co/api/v2/pokemon/charizard,1826,0,1303
1603123538745,923,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-15,text,true,,1208,141,7,14,https://pokeapi.co/api/v2/pokemon/673/encounters,923,0,0
1603123536481,5008,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-12,text,true,,60329,133,7,14,https://pokeapi.co/api/v2/pokemon/gogoat,4304,0,3599
1603123537484,4219,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,7,14,https://pokeapi.co/api/v2/pokemon/charizard,1647,0,912
1603123537970,3816,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-14,text,true,,60329,133,7,14,https://pokeapi.co/api/v2/pokemon/gogoat,1844,0,1058
1603123536700,5112,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-4,text,true,,246042,136,7,14,https://pokeapi.co/api/v2/pokemon/charizard,1654,0,1332
1603123536804,5029,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,7,14,https://pokeapi.co/api/v2/pokemon/charizard,1631,0,1265
1603123541492,363,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-12,text,true,,1208,141,7,14,https://pokeapi.co/api/v2/pokemon/673/encounters,363,0,0
1603123536148,5821,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-1,text,true,,246042,136,7,14,https://pokeapi.co/api/v2/pokemon/charizard,1933,0,1336
1603123537526,4491,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-3,text,true,,246042,136,6,13,https://pokeapi.co/api/v2/pokemon/charizard,1662,0,1052
1603123541709,364,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,6,13,https://pokeapi.co/api/v2/pokemon/6/encounters,364,0,0
1603123537183,4970,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-6,text,true,,60329,133,7,13,https://pokeapi.co/api/v2/pokemon/gogoat,2796,0,1989
1603123538802,3419,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-7,text,true,,60329,133,6,12,https://pokeapi.co/api/v2/pokemon/gogoat,2929,0,2433
1603123541788,475,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-14,text,true,,1208,141,5,11,https://pokeapi.co/api/v2/pokemon/673/encounters,475,0,0
1603123541818,457,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-4,text,true,,1207,139,6,11,https://pokeapi.co/api/v2/pokemon/6/encounters,457,0,0
1603123541838,444,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,6,11,https://pokeapi.co/api/v2/pokemon/6/encounters,444,0,0
1603123542023,547,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-3,text,true,,1207,139,6,11,https://pokeapi.co/api/v2/pokemon/6/encounters,547,0,0
1603123536934,5961,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,246042,136,6,11,https://pokeapi.co/api/v2/pokemon/charizard,3510,0,1881
1603123536670,6892,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,246042,136,6,11,https://pokeapi.co/api/v2/pokemon/charizard,2993,0,2050
1603123542900,793,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,1207,139,6,11,https://pokeapi.co/api/v2/pokemon/6/encounters,793,0,0
1603123541855,2861,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-12,text,true,,60329,133,5,11,https://pokeapi.co/api/v2/pokemon/gogoat,2098,0,1201
1603123542263,2973,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-14,text,true,,60329,133,5,11,https://pokeapi.co/api/v2/pokemon/gogoat,2266,0,1312
1603123544717,547,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-12,text,true,,1208,141,4,10,https://pokeapi.co/api/v2/pokemon/673/encounters,547,0,0
1603123538795,6628,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-13,text,true,,60329,133,3,9,https://pokeapi.co/api/v2/pokemon/gogoat,4062,0,3491
1603123538782,6648,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-11,text,true,,60329,133,2,8,https://pokeapi.co/api/v2/pokemon/gogoat,4055,0,3483
1603123543567,1938,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,1207,139,6,8,https://pokeapi.co/api/v2/pokemon/6/encounters,1938,0,0
1603123539669,5883,HTTP Request - GET Gogoat,200,OK,Ult. Thread Group - Gogoat 3-15,text,true,,60329,133,2,8,https://pokeapi.co/api/v2/pokemon/gogoat,2566,0,2117
1603123545432,386,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Gogoat 3-11,text,true,,1208,141,1,7,https://pokeapi.co/api/v2/pokemon/673/encounters,386,0,0
1603123542570,3667,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-3,text,true,,246042,136,6,6,https://pokeapi.co/api/v2/pokemon/charizard,2228,0,1749
1603123542282,4238,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,5,5,https://pokeapi.co/api/v2/pokemon/charizard,2876,0,1330
1603123542275,4266,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-4,text,true,,246042,136,5,5,https://pokeapi.co/api/v2/pokemon/charizard,2883,0,1314
1603123543693,3205,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1892,0,1477
1603123546544,449,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,449,0,0
1603123542073,4982,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,2856,0,1249
1603123546901,514,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,514,0,0
1603123547059,516,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,516,0,0
1603123545506,2798,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1408,0,939
1603123548308,492,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,492,0,0
1603123546993,2798,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1491,0,1009
1603123547415,2803,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1480,0,992
1603123549795,521,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,521,0,0
1603123547575,2807,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1491,0,975
1603123550222,513,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,513,0,0
1603123550387,505,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,505,0,0
1603123548800,2855,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1485,0,973
1603123551659,531,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,531,0,0
1603123550735,4082,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1530,0,1015
1603123554822,556,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,556,0,0
1603123550893,4493,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1555,0,1026
1603123550316,5080,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1521,0,999
1603123555391,355,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,355,0,0
1603123555401,389,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,389,0,0
1603123552191,4885,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,3494,0,3163
1603123557081,525,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,525,0,0
1603123555378,2768,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1351,0,855
1603123558151,520,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,520,0,0
1603123555746,2951,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,3,3,https://pokeapi.co/api/v2/pokemon/charizard,1509,0,1014
1603123555790,2926,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,3,3,https://pokeapi.co/api/v2/pokemon/charizard,1508,0,990
1603123558702,502,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,3,3,https://pokeapi.co/api/v2/pokemon/6/encounters,502,0,0
1603123558721,517,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,3,3,https://pokeapi.co/api/v2/pokemon/6/encounters,517,0,0
1603123557606,2875,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,246042,136,3,3,https://pokeapi.co/api/v2/pokemon/charizard,1554,0,1053
1603123560486,505,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,1207,139,3,3,https://pokeapi.co/api/v2/pokemon/6/encounters,505,0,0
1603123559204,2794,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,2,2,https://pokeapi.co/api/v2/pokemon/charizard,1444,0,959
1603123559238,2785,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,2,2,https://pokeapi.co/api/v2/pokemon/charizard,1447,0,961
1603123562004,510,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,2,2,https://pokeapi.co/api/v2/pokemon/6/encounters,510,0,0
1603123562028,646,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,2,2,https://pokeapi.co/api/v2/pokemon/6/encounters,646,0,0
1603123562515,2765,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,2,2,https://pokeapi.co/api/v2/pokemon/charizard,1432,0,938
1603123562675,2732,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,1,1,https://pokeapi.co/api/v2/pokemon/charizard,1430,0,934
1603123565411,504,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,1,1,https://pokeapi.co/api/v2/pokemon/6/encounters,504,0,0
